DATE,time,timeHourly,sampleDate,air_temp_f,air_temp_c,dew_point_f,dew_point_c,rel_hum_pct,wind_speed_mph,wind_speed_ms,baro_press_inHg
2016-03-02 00:00:00,8:30:00,9:00:00,3/2/16 9:00,81,27.2,61,16.1,51,0,0,29.85
2016-03-02 00:00:00,9:00:00,9:00:00,3/2/16 9:00,81,27.2,61,16.1,51,7,3.13,29.88
2016-03-02 00:00:00,9:30:00,10:00:00,3/2/16 10:00,81,27.2,61,16.1,51,3,1.34,29.88
2016-03-02 00:00:00,10:00:00,10:00:00,3/2/16 10:00,79,26.1,63,17.2,57,3,1.34,29.88
2016-03-02 00:00:00,10:30:00,11:00:00,3/2/16 11:00,79,26.1,64,17.8,61,5,2.24,29.88
2016-03-02 00:00:00,14:00:00,14:00:00,3/2/16 14:00,0,-17.8,0,-17.8,0,0,0,0
2016-03-02 00:00:00,14:30:00,15:00:00,3/2/16 15:00,0,-17.8,0,-17.8,0,0,0,0
2016-03-02 00:00:00,15:00:00,15:00:00,3/2/16 15:00,77,25,64,17.8,65,3,1.34,29.94
2016-03-02 00:00:00,15:30:00,16:00:00,3/2/16 16:00,77,25,66,18.9,69,5,2.24,29.94
2016-03-02 00:00:00,16:00:00,16:00:00,3/2/16 16:00,79,26.1,64,17.8,61,8,3.58,29.94
2016-03-02 00:00:00,16:30:00,17:00:00,3/2/16 17:00,79,26.1,64,17.8,61,3,1.34,29.94
2016-03-02 00:00:00,17:00:00,17:00:00,3/2/16 17:00,81,27.2,66,18.9,61,7,3.13,29.97
2016-03-02 00:00:00,17:30:00,18:00:00,3/2/16 18:00,81,27.2,64,17.8,58,8,3.58,29.97
2016-03-02 00:00:00,18:00:00,18:00:00,3/2/16 18:00,82,27.8,64,17.8,54,8,3.58,29.97
2016-03-02 00:00:00,18:30:00,19:00:00,3/2/16 19:00,84,28.9,64,17.8,51,8,3.58,29.94
2016-03-02 00:00:00,19:00:00,19:00:00,3/2/16 19:00,86,30,64,17.8,48,9,4.02,29.94
2016-03-02 00:00:00,19:30:00,20:00:00,3/2/16 20:00,88,31.1,63,17.2,43,7,3.13,29.91
2016-03-02 00:00:00,20:00:00,20:00:00,3/2/16 20:00,91,32.8,63,17.2,38,6,2.68,29.91
2016-03-02 00:00:00,20:30:00,21:00:00,3/2/16 21:00,90,32.2,63,17.2,40,6,2.68,29.88
2016-03-02 00:00:00,21:00:00,21:00:00,3/2/16 21:00,93,33.9,63,17.2,36,7,3.13,29.88
2016-03-02 00:00:00,21:30:00,22:00:00,3/2/16 22:00,93,33.9,63,17.2,36,7,3.13,29.85
2016-03-02 00:00:00,22:00:00,22:00:00,3/2/16 22:00,93,33.9,61,16.1,34,5,2.24,29.82
2016-03-02 00:00:00,22:30:00,23:00:00,3/2/16 23:00,93,33.9,61,16.1,34,6,2.68,29.82
2016-03-02 00:00:00,23:00:00,23:00:00,3/2/16 23:00,93,33.9,61,16.1,34,7,3.13,29.79
2016-03-02 00:00:00,23:30:00,0:00:00,3/3/16 0:00,93,33.9,63,17.2,36,5,2.24,29.79
2016-03-02 00:00:00,0:00:00,0:00:00,3/2/16 0:00,95,35,61,16.1,32,6,2.68,29.79
2016-03-02 00:00:00,0:30:00,1:00:00,3/2/16 1:00,93,33.9,61,16.1,34,6,2.68,29.79
2016-03-02 00:00:00,1:00:00,1:00:00,3/2/16 1:00,93,33.9,59,15,32,5,2.24,29.79
2016-03-02 00:00:00,1:30:00,2:00:00,3/2/16 2:00,93,33.9,59,15,32,3,1.34,29.79
2016-03-02 00:00:00,2:00:00,2:00:00,3/2/16 2:00,93,33.9,59,15,32,7,3.13,29.82
2016-03-02 00:00:00,2:30:00,3:00:00,3/2/16 3:00,91,32.8,61,16.1,36,2,0.89,29.82
2016-03-02 00:00:00,3:00:00,3:00:00,3/2/16 3:00,90,32.2,63,17.2,40,5,2.24,29.82
2016-03-02 00:00:00,3:30:00,4:00:00,3/2/16 4:00,88,31.1,64,17.8,46,3,1.34,29.82
2016-03-02 00:00:00,4:00:00,4:00:00,3/2/16 4:00,88,31.1,64,17.8,46,2,0.89,29.85
2016-03-02 00:00:00,4:30:00,5:00:00,3/2/16 5:00,88,31.1,64,17.8,46,3,1.34,29.85
2016-03-02 00:00:00,5:00:00,5:00:00,3/2/16 5:00,86,30,64,17.8,48,2,0.89,29.85
2016-03-02 00:00:00,5:30:00,6:00:00,3/2/16 6:00,86,30,66,18.9,51,6,2.68,29.88
2016-03-02 00:00:00,6:00:00,6:00:00,3/2/16 6:00,84,28.9,68,20,58,6,2.68,29.88
2016-03-02 00:00:00,6:30:00,7:00:00,3/2/16 7:00,82,27.8,70,21.1,66,3,1.34,29.88
2016-03-02 00:00:00,7:00:00,7:00:00,3/2/16 7:00,82,27.8,70,21.1,66,6,2.68,29.88
2016-03-02 00:00:00,7:30:00,8:00:00,3/2/16 8:00,82,27.8,70,21.1,66,5,2.24,29.88
2016-08-19 00:00:00,7:00:00,7:00:00,8/19/16 7:00,84,28.9,75,23.9,74,10,4.47,29.58
2016-08-19 00:00:00,7:30:00,8:00:00,8/19/16 8:00,84,28.9,75,23.9,74,9,4.02,29.55
2016-08-19 00:00:00,8:00:00,8:00:00,8/19/16 8:00,82,27.8,75,23.9,79,8,3.58,29.55
2016-08-19 00:00:00,8:30:00,9:00:00,8/19/16 9:00,82,27.8,75,23.9,79,8,3.58,29.55
2016-08-19 00:00:00,9:00:00,9:00:00,8/19/16 9:00,82,27.8,75,23.9,79,9,4.02,29.55
2016-08-19 00:00:00,9:30:00,10:00:00,8/19/16 10:00,82,27.8,75,23.9,79,12,5.36,29.52
2016-08-19 00:00:00,13:00:00,13:00:00,8/19/16 13:00,82,27.8,75,23.9,79,9,4.02,29.55
2016-08-19 00:00:00,13:30:00,14:00:00,8/19/16 14:00,82,27.8,75,23.9,79,10,4.47,29.55
2016-08-19 00:00:00,14:00:00,14:00:00,8/19/16 14:00,84,28.9,75,23.9,74,9,4.02,29.55
2016-08-19 00:00:00,14:30:00,15:00:00,8/19/16 15:00,86,30,75,23.9,70,13,5.81,29.58
2016-08-19 00:00:00,15:00:00,15:00:00,8/19/16 15:00,86,30,75,23.9,70,13,5.81,29.61
2016-08-19 00:00:00,15:30:00,16:00:00,8/19/16 16:00,88,31.1,75,23.9,66,15,6.71,29.61
2016-08-19 00:00:00,16:00:00,16:00:00,8/19/16 16:00,88,31.1,75,23.9,66,16,7.15,29.61
2016-08-19 00:00:00,16:30:00,17:00:00,8/19/16 17:00,90,32.2,75,23.9,62,15,6.71,29.61
2016-08-19 00:00:00,17:00:00,17:00:00,8/19/16 17:00,90,32.2,75,23.9,62,15,6.71,29.61
2016-08-19 00:00:00,17:30:00,18:00:00,8/19/16 18:00,90,32.2,75,23.9,62,13,5.81,29.61
2016-08-19 00:00:00,18:00:00,18:00:00,8/19/16 18:00,90,32.2,75,23.9,62,8,3.58,29.61
2016-08-19 00:00:00,18:30:00,19:00:00,8/19/16 19:00,91,32.8,75,23.9,59,16,7.15,29.58
2016-08-19 00:00:00,19:00:00,19:00:00,8/19/16 19:00,91,32.8,75,23.9,59,17,7.6,29.58
2016-08-19 00:00:00,20:00:00,20:00:00,8/19/16 20:00,91,32.8,75,23.9,59,17,7.6,29.55
2016-08-19 00:00:00,20:30:00,21:00:00,8/19/16 21:00,91,32.8,75,23.9,59,18,8.05,29.55
2016-08-19 00:00:00,21:00:00,21:00:00,8/19/16 21:00,91,32.8,73,22.8,55,22,9.83,29.55
2016-08-19 00:00:00,21:30:00,22:00:00,8/19/16 22:00,90,32.2,75,23.9,62,15,6.71,29.55
2016-08-19 00:00:00,22:00:00,22:00:00,8/19/16 22:00,90,32.2,77,25,66,10,4.47,29.55
2016-08-19 00:00:00,22:30:00,23:00:00,8/19/16 23:00,90,32.2,73,22.8,59,17,7.6,29.52
2016-08-19 00:00:00,23:00:00,23:00:00,8/19/16 23:00,88,31.1,75,23.9,66,18,8.05,29.52
2016-08-19 00:00:00,23:30:00,0:00:00,8/20/16 0:00,88,31.1,73,22.8,62,16,7.15,29.52
2016-08-19 00:00:00,0:00:00,0:00:00,8/19/16 0:00,88,31.1,73,22.8,62,16,7.15,29.55
2016-08-19 00:00:00,0:30:00,1:00:00,8/19/16 1:00,88,31.1,73,22.8,62,15,6.71,29.55
2016-08-19 00:00:00,1:00:00,1:00:00,8/19/16 1:00,86,30,75,23.9,70,14,6.26,29.55
2016-08-19 00:00:00,1:30:00,2:00:00,8/19/16 2:00,86,30,75,23.9,70,13,5.81,29.55
2016-08-19 00:00:00,2:00:00,2:00:00,8/19/16 2:00,86,30,75,23.9,70,10,4.47,29.58
2016-08-19 00:00:00,2:30:00,3:00:00,8/19/16 3:00,86,30,75,23.9,70,10,4.47,29.58
2016-08-19 00:00:00,3:00:00,3:00:00,8/19/16 3:00,84,28.9,75,23.9,74,9,4.02,29.58
2016-08-19 00:00:00,3:30:00,4:00:00,8/19/16 4:00,84,28.9,75,23.9,74,8,3.58,29.61
2016-08-19 00:00:00,4:00:00,4:00:00,8/19/16 4:00,82,27.8,77,25,84,8,3.58,29.61
2016-08-19 00:00:00,4:30:00,5:00:00,8/19/16 5:00,82,27.8,77,25,84,8,3.58,29.64
2016-08-19 00:00:00,5:00:00,5:00:00,8/19/16 5:00,82,27.8,77,25,84,8,3.58,29.64
2016-08-19 00:00:00,5:30:00,6:00:00,8/19/16 6:00,82,27.8,75,23.9,79,9,4.02,29.64
2016-08-19 00:00:00,6:00:00,6:00:00,8/19/16 6:00,82,27.8,75,23.9,79,7,3.13,29.61
2016-08-19 00:00:00,6:30:00,7:00:00,8/19/16 7:00,82,27.8,75,23.9,79,7,3.13,29.61
2016-08-20 00:00:00,7:00:00,7:00:00,8/20/16 7:00,81,27.2,77,25,89,6,2.68,29.61
2016-08-20 00:00:00,7:30:00,8:00:00,8/20/16 8:00,81,27.2,77,25,89,6,2.68,29.61
2016-08-20 00:00:00,8:00:00,8:00:00,8/20/16 8:00,81,27.2,77,25,89,6,2.68,29.58
2016-08-20 00:00:00,8:30:00,9:00:00,8/20/16 9:00,81,27.2,77,25,89,5,2.24,29.61
2016-08-20 00:00:00,9:00:00,9:00:00,8/20/16 9:00,81,27.2,77,25,89,5,2.24,29.61
2016-08-20 00:00:00,9:30:00,10:00:00,8/20/16 10:00,81,27.2,77,25,89,3,1.34,29.61
2016-08-20 00:00:00,13:00:00,13:00:00,8/20/16 13:00,81,27.2,77,25,89,5,2.24,29.64
2016-08-20 00:00:00,13:30:00,14:00:00,8/20/16 14:00,82,27.8,79,26.1,89,3,1.34,29.64
2016-08-20 00:00:00,14:00:00,14:00:00,8/20/16 14:00,82,27.8,79,26.1,89,6,2.68,29.67
2016-08-20 00:00:00,14:30:00,15:00:00,8/20/16 15:00,84,28.9,77,25,79,6,2.68,29.67
2016-08-20 00:00:00,15:00:00,15:00:00,8/20/16 15:00,84,28.9,77,25,79,7,3.13,29.67
2016-08-20 00:00:00,15:30:00,16:00:00,8/20/16 16:00,84,28.9,75,23.9,74,8,3.58,29.67
2016-08-20 00:00:00,16:00:00,16:00:00,8/20/16 16:00,86,30,75,23.9,70,12,5.36,29.7
2016-08-20 00:00:00,16:30:00,17:00:00,8/20/16 17:00,88,31.1,75,23.9,66,7,3.13,29.7
2016-08-20 00:00:00,17:00:00,17:00:00,8/20/16 17:00,88,31.1,73,22.8,62,9,4.02,29.7
2016-08-20 00:00:00,17:30:00,18:00:00,8/20/16 18:00,90,32.2,73,22.8,59,14,6.26,29.7
2016-08-20 00:00:00,18:00:00,18:00:00,8/20/16 18:00,91,32.8,75,23.9,59,15,6.71,29.7
2016-08-20 00:00:00,18:30:00,19:00:00,8/20/16 19:00,91,32.8,75,23.9,59,12,5.36,29.67
2016-08-20 00:00:00,19:00:00,19:00:00,8/20/16 19:00,93,33.9,75,23.9,56,12,5.36,29.64
2016-08-20 00:00:00,19:30:00,20:00:00,8/20/16 20:00,91,32.8,75,23.9,59,13,5.81,29.64
2016-08-20 00:00:00,20:00:00,20:00:00,8/20/16 20:00,93,33.9,75,23.9,56,9,4.02,29.64
2016-08-20 00:00:00,20:30:00,21:00:00,8/20/16 21:00,93,33.9,75,23.9,56,8,3.58,29.61
2016-08-20 00:00:00,21:00:00,21:00:00,8/20/16 21:00,93,33.9,75,23.9,56,8,3.58,29.61
2016-08-20 00:00:00,21:30:00,22:00:00,8/20/16 22:00,91,32.8,75,23.9,59,12,5.36,29.61
2016-08-20 00:00:00,22:00:00,22:00:00,8/20/16 22:00,91,32.8,73,22.8,55,10,4.47,29.58
2016-08-20 00:00:00,22:30:00,23:00:00,8/20/16 23:00,93,33.9,75,23.9,56,9,4.02,29.58
2016-08-20 00:00:00,23:00:00,23:00:00,8/20/16 23:00,91,32.8,73,22.8,55,15,6.71,29.58
2016-08-20 00:00:00,23:30:00,0:00:00,8/21/16 0:00,90,32.2,73,22.8,59,15,6.71,29.58
2016-08-20 00:00:00,0:00:00,0:00:00,8/20/16 0:00,90,32.2,75,23.9,62,14,6.26,29.58
2016-08-20 00:00:00,0:30:00,1:00:00,8/20/16 1:00,88,31.1,72,22.2,58,13,5.81,29.58
2016-08-20 00:00:00,1:00:00,1:00:00,8/20/16 1:00,88,31.1,73,22.8,62,12,5.36,29.61
2016-08-20 00:00:00,1:30:00,2:00:00,8/20/16 2:00,88,31.1,75,23.9,66,12,5.36,29.61
2016-08-20 00:00:00,2:00:00,2:00:00,8/20/16 2:00,86,30,75,23.9,70,9,4.02,29.61
2016-08-20 00:00:00,2:30:00,3:00:00,8/20/16 3:00,86,30,75,23.9,70,10,4.47,29.61
2016-08-20 00:00:00,3:00:00,3:00:00,8/20/16 3:00,86,30,75,23.9,70,9,4.02,29.61
2016-08-20 00:00:00,3:30:00,4:00:00,8/20/16 4:00,86,30,75,23.9,70,8,3.58,29.64
2016-08-20 00:00:00,4:00:00,4:00:00,8/20/16 4:00,84,28.9,75,23.9,74,6,2.68,29.67
2016-08-20 00:00:00,4:30:00,5:00:00,8/20/16 5:00,86,30,75,23.9,70,7,3.13,29.67
2016-08-20 00:00:00,5:00:00,5:00:00,8/20/16 5:00,84,28.9,77,25,79,6,2.68,29.67
2016-08-20 00:00:00,5:30:00,6:00:00,8/20/16 6:00,84,28.9,77,25,79,6,2.68,29.67
2016-08-20 00:00:00,6:00:00,6:00:00,8/20/16 6:00,84,28.9,77,25,79,6,2.68,29.67
2016-08-20 00:00:00,6:30:00,7:00:00,8/20/16 7:00,84,28.9,75,23.9,74,6,2.68,29.67
2016-08-21 00:00:00,7:00:00,7:00:00,8/21/16 7:00,82,27.8,75,23.9,79,5,2.24,29.67
2016-08-21 00:00:00,7:30:00,8:00:00,8/21/16 8:00,82,27.8,75,23.9,79,5,2.24,29.67
2016-08-21 00:00:00,8:00:00,8:00:00,8/21/16 8:00,82,27.8,75,23.9,79,5,2.24,29.67
2016-08-21 00:00:00,8:30:00,9:00:00,8/21/16 9:00,82,27.8,75,23.9,79,5,2.24,29.67
2016-08-21 00:00:00,9:00:00,9:00:00,8/21/16 9:00,82,27.8,75,23.9,79,6,2.68,29.67
2016-08-21 00:00:00,9:30:00,10:00:00,8/21/16 10:00,81,27.2,75,23.9,84,6,2.68,29.64
2016-08-21 00:00:00,13:00:00,13:00:00,8/21/16 13:00,81,27.2,75,23.9,84,5,2.24,29.64
2016-08-21 00:00:00,13:30:00,14:00:00,8/21/16 14:00,82,27.8,75,23.9,79,2,0.89,29.64
2016-08-21 00:00:00,14:00:00,14:00:00,8/21/16 14:00,84,28.9,75,23.9,74,3,1.34,29.67
2016-08-21 00:00:00,14:30:00,15:00:00,8/21/16 15:00,82,27.8,75,23.9,79,5,2.24,29.67
2016-08-21 00:00:00,15:00:00,15:00:00,8/21/16 15:00,84,28.9,75,23.9,74,6,2.68,29.67
2016-08-21 00:00:00,15:30:00,16:00:00,8/21/16 16:00,86,30,75,23.9,70,7,3.13,29.67
2016-08-21 00:00:00,16:00:00,16:00:00,8/21/16 16:00,88,31.1,75,23.9,66,7,3.13,29.67
2016-08-21 00:00:00,16:30:00,17:00:00,8/21/16 17:00,90,32.2,73,22.8,59,7,3.13,29.67
2016-08-21 00:00:00,17:30:00,18:00:00,8/21/16 18:00,93,33.9,72,22.2,49,5,2.24,29.67
2016-08-21 00:00:00,18:00:00,18:00:00,8/21/16 18:00,93,33.9,73,22.8,52,5,2.24,29.64
2016-08-21 00:00:00,18:30:00,19:00:00,8/21/16 19:00,95,35,73,22.8,49,5,2.24,29.64
2016-08-21 00:00:00,19:00:00,19:00:00,8/21/16 19:00,95,35,73,22.8,49,5,2.24,29.61
2016-08-21 00:00:00,19:30:00,20:00:00,8/21/16 20:00,97,36.1,73,22.8,47,5,2.24,29.61
2016-08-21 00:00:00,20:00:00,20:00:00,8/21/16 20:00,95,35,72,22.2,47,6,2.68,29.58
2016-08-21 00:00:00,20:30:00,21:00:00,8/21/16 21:00,97,36.1,72,22.2,44,2,0.89,29.58
2016-08-21 00:00:00,21:00:00,21:00:00,8/21/16 21:00,97,36.1,72,22.2,44,6,2.68,29.58
2016-08-21 00:00:00,21:30:00,22:00:00,8/21/16 22:00,97,36.1,72,22.2,44,6,2.68,29.55
2016-08-21 00:00:00,22:00:00,22:00:00,8/21/16 22:00,97,36.1,72,22.2,44,6,2.68,29.55
2016-08-21 00:00:00,22:30:00,23:00:00,8/21/16 23:00,97,36.1,72,22.2,44,3,1.34,29.55
2016-08-21 00:00:00,23:00:00,23:00:00,8/21/16 23:00,93,33.9,73,22.8,52,9,4.02,29.55
2016-08-21 00:00:00,23:30:00,0:00:00,8/22/16 0:00,93,33.9,73,22.8,52,6,2.68,29.55
2016-08-21 00:00:00,0:00:00,0:00:00,8/21/16 0:00,88,31.1,75,23.9,66,8,3.58,29.58
2016-08-21 00:00:00,0:30:00,1:00:00,8/21/16 1:00,75,23.9,73,22.8,94,15,6.71,29.58
2016-08-21 00:00:00,1:00:00,1:00:00,8/21/16 1:00,77,25,77,25,100,2,0.89,29.61
2016-08-21 00:00:00,1:30:00,2:00:00,8/21/16 2:00,81,27.2,75,23.9,84,2,0.89,29.61
2016-08-21 00:00:00,2:00:00,2:00:00,8/21/16 2:00,81,27.2,77,25,89,3,1.34,29.61
2016-08-21 00:00:00,2:30:00,3:00:00,8/21/16 3:00,82,27.8,77,25,84,2,0.89,29.64
2016-08-21 00:00:00,3:00:00,3:00:00,8/21/16 3:00,82,27.8,77,25,84,2,0.89,29.64
2016-08-21 00:00:00,3:30:00,4:00:00,8/21/16 4:00,82,27.8,77,25,84,1,0.45,29.64
2016-08-21 00:00:00,4:00:00,4:00:00,8/21/16 4:00,82,27.8,77,25,84,2,0.89,29.64
2016-08-21 00:00:00,4:30:00,5:00:00,8/21/16 5:00,82,27.8,77,25,84,3,1.34,29.67
2016-08-21 00:00:00,5:00:00,5:00:00,8/21/16 5:00,82,27.8,77,25,84,3,1.34,29.67
2016-08-21 00:00:00,5:30:00,6:00:00,8/21/16 6:00,82,27.8,77,25,84,2,0.89,29.67
2016-08-21 00:00:00,6:00:00,6:00:00,8/21/16 6:00,81,27.2,77,25,89,3,1.34,29.67
2016-08-21 00:00:00,6:30:00,7:00:00,8/21/16 7:00,82,27.8,79,26.1,89,3,1.34,29.64
2016-08-22 00:00:00,7:00:00,7:00:00,8/22/16 7:00,82,27.8,77,25,84,5,2.24,29.64
2016-08-22 00:00:00,7:30:00,8:00:00,8/22/16 8:00,82,27.8,77,25,84,5,2.24,29.64
2016-08-22 00:00:00,8:00:00,8:00:00,8/22/16 8:00,82,27.8,77,25,84,6,2.68,29.64
2016-08-22 00:00:00,8:30:00,9:00:00,8/22/16 9:00,82,27.8,77,25,84,5,2.24,29.64
2016-08-22 00:00:00,9:00:00,9:00:00,8/22/16 9:00,82,27.8,77,25,84,5,2.24,29.61
2016-08-22 00:00:00,9:30:00,10:00:00,8/22/16 10:00,82,27.8,77,25,84,6,2.68,29.61
2016-08-22 00:00:00,13:00:00,13:00:00,8/22/16 13:00,82,27.8,73,22.8,74,6,2.68,29.61
2016-08-22 00:00:00,13:30:00,14:00:00,8/22/16 14:00,82,27.8,73,22.8,74,6,2.68,29.61
2016-08-22 00:00:00,14:00:00,14:00:00,8/22/16 14:00,82,27.8,75,23.9,79,6,2.68,29.61
2016-08-22 00:00:00,14:30:00,15:00:00,8/22/16 15:00,84,28.9,75,23.9,74,6,2.68,29.61
2016-08-22 00:00:00,15:00:00,15:00:00,8/22/16 15:00,84,28.9,75,23.9,74,6,2.68,29.64
2016-08-22 00:00:00,15:30:00,16:00:00,8/22/16 16:00,88,31.1,75,23.9,66,7,3.13,29.64
2016-08-22 00:00:00,16:00:00,16:00:00,8/22/16 16:00,88,31.1,75,23.9,66,9,4.02,29.64
2016-08-22 00:00:00,16:30:00,17:00:00,8/22/16 17:00,90,32.2,75,23.9,62,9,4.02,29.64
2016-08-22 00:00:00,17:00:00,17:00:00,8/22/16 17:00,90,32.2,75,23.9,62,12,5.36,29.64
2016-08-22 00:00:00,17:30:00,18:00:00,8/22/16 18:00,91,32.8,75,23.9,59,10,4.47,29.64
2016-08-22 00:00:00,18:00:00,18:00:00,8/22/16 18:00,93,33.9,75,23.9,56,9,4.02,29.64
2016-08-22 00:00:00,18:30:00,19:00:00,8/22/16 19:00,93,33.9,75,23.9,56,7,3.13,29.64
2016-08-22 00:00:00,19:00:00,19:00:00,8/22/16 19:00,93,33.9,75,23.9,56,8,3.58,29.61
2016-08-22 00:00:00,19:30:00,20:00:00,8/22/16 20:00,95,35,73,22.8,49,9,4.02,29.58
2016-08-22 00:00:00,20:00:00,20:00:00,8/22/16 20:00,97,36.1,72,22.2,44,8,3.58,29.58
2016-08-22 00:00:00,20:30:00,21:00:00,8/22/16 21:00,97,36.1,72,22.2,44,7,3.13,29.55
2016-08-22 00:00:00,21:00:00,21:00:00,8/22/16 21:00,99,37.2,70,21.1,39,7,3.13,29.55
2016-08-22 00:00:00,21:30:00,22:00:00,8/22/16 22:00,95,35,75,23.9,53,8,3.58,29.55
2016-08-22 00:00:00,22:00:00,22:00:00,8/22/16 22:00,88,31.1,73,22.8,62,17,7.6,29.55
2016-08-22 00:00:00,22:30:00,23:00:00,8/22/16 23:00,91,32.8,72,22.2,52,10,4.47,29.55
2016-08-22 00:00:00,23:00:00,23:00:00,8/22/16 23:00,90,32.2,77,25,66,12,5.36,29.55
2016-08-22 00:00:00,23:30:00,0:00:00,8/23/16 0:00,90,32.2,73,22.8,59,10,4.47,29.55
2016-08-22 00:00:00,0:00:00,0:00:00,8/22/16 0:00,90,32.2,75,23.9,62,8,3.58,29.55
2016-08-22 00:00:00,0:30:00,1:00:00,8/22/16 1:00,84,28.9,77,25,79,6,2.68,29.58
2016-08-22 00:00:00,1:00:00,1:00:00,8/22/16 1:00,84,28.9,77,25,79,5,2.24,29.58
2016-08-22 00:00:00,1:30:00,2:00:00,8/22/16 2:00,82,27.8,77,25,84,0,0,29.58
2016-08-22 00:00:00,2:00:00,2:00:00,8/22/16 2:00,82,27.8,77,25,84,2,0.89,29.58
2016-08-22 00:00:00,2:30:00,3:00:00,8/22/16 3:00,82,27.8,79,26.1,89,3,1.34,29.58
2016-08-22 00:00:00,3:00:00,3:00:00,8/22/16 3:00,82,27.8,77,25,84,0,0,29.58
2016-08-22 00:00:00,3:30:00,4:00:00,8/22/16 4:00,82,27.8,79,26.1,89,2,0.89,29.61
2016-08-22 00:00:00,4:00:00,4:00:00,8/22/16 4:00,82,27.8,79,26.1,89,2,0.89,29.64
2016-08-22 00:00:00,4:30:00,5:00:00,8/22/16 5:00,82,27.8,79,26.1,89,2,0.89,29.64
2016-08-22 00:00:00,5:00:00,5:00:00,8/22/16 5:00,82,27.8,79,26.1,89,1,0.45,29.67
2016-08-22 00:00:00,5:30:00,6:00:00,8/22/16 6:00,82,27.8,79,26.1,89,2,0.89,29.67
2016-08-22 00:00:00,6:00:00,6:00:00,8/22/16 6:00,82,27.8,79,26.1,89,3,1.34,29.64
2016-08-22 00:00:00,6:30:00,7:00:00,8/22/16 7:00,82,27.8,79,26.1,89,3,1.34,29.64
2016-08-23 00:00:00,8:00:00,8:00:00,8/23/16 8:00,82,27.8,79,26.1,89,2,0.89,29.61
2016-08-23 00:00:00,8:30:00,9:00:00,8/23/16 9:00,82,27.8,79,26.1,89,2,0.89,29.61
2016-08-23 00:00:00,9:00:00,9:00:00,8/23/16 9:00,82,27.8,79,26.1,89,1,0.45,29.61
2016-08-23 00:00:00,9:30:00,10:00:00,8/23/16 10:00,81,27.2,79,26.1,94,2,0.89,29.58
2016-08-23 00:00:00,13:00:00,13:00:00,8/23/16 13:00,81,27.2,79,26.1,94,3,1.34,29.61
2016-08-23 00:00:00,13:30:00,14:00:00,8/23/16 14:00,81,27.2,79,26.1,94,2,0.89,29.61
2016-08-23 00:00:00,14:00:00,14:00:00,8/23/16 14:00,82,27.8,79,26.1,89,3,1.34,29.61
2016-08-23 00:00:00,14:30:00,15:00:00,8/23/16 15:00,84,28.9,79,26.1,84,3,1.34,29.64
2016-08-23 00:00:00,15:00:00,15:00:00,8/23/16 15:00,84,28.9,79,26.1,84,5,2.24,29.64
2016-08-23 00:00:00,15:30:00,16:00:00,8/23/16 16:00,86,30,79,26.1,79,6,2.68,29.64
2016-08-23 00:00:00,16:00:00,16:00:00,8/23/16 16:00,86,30,77,25,74,7,3.13,29.64
2016-08-23 00:00:00,16:30:00,17:00:00,8/23/16 17:00,88,31.1,77,25,70,6,2.68,29.64
2016-08-23 00:00:00,17:00:00,17:00:00,8/23/16 17:00,0,-17.8,0,-17.8,0,6,2.68,29.64
2016-08-23 00:00:00,17:30:00,18:00:00,8/23/16 18:00,91,32.8,77,25,63,7,3.13,29.61
2016-08-23 00:00:00,18:00:00,18:00:00,8/23/16 18:00,93,33.9,79,26.1,63,6,2.68,29.61
2016-08-23 00:00:00,18:30:00,19:00:00,8/23/16 19:00,91,32.8,77,25,63,6,2.68,29.61
2016-08-23 00:00:00,19:00:00,19:00:00,8/23/16 19:00,93,33.9,79,26.1,63,6,2.68,29.58
2016-08-23 00:00:00,19:30:00,20:00:00,8/23/16 20:00,95,35,75,23.9,53,3,1.34,29.55
2016-08-23 00:00:00,20:00:00,20:00:00,8/23/16 20:00,91,32.8,77,25,63,3,1.34,29.52
2016-08-23 00:00:00,20:30:00,21:00:00,8/23/16 21:00,86,30,77,25,74,6,2.68,29.52
2016-08-23 00:00:00,21:00:00,21:00:00,8/23/16 21:00,90,32.2,77,25,66,2,0.89,29.52
2016-08-23 00:00:00,21:30:00,22:00:00,8/23/16 22:00,88,31.1,79,26.1,75,6,2.68,29.52
2016-08-23 00:00:00,22:00:00,22:00:00,8/23/16 22:00,84,28.9,75,23.9,74,12,5.36,29.49
2016-08-23 00:00:00,22:30:00,23:00:00,8/23/16 23:00,82,27.8,75,23.9,79,6,2.68,29.52
2016-08-23 00:00:00,23:00:00,23:00:00,8/23/16 23:00,77,25,75,23.9,94,3,1.34,29.52
2016-08-23 00:00:00,23:30:00,0:00:00,8/24/16 0:00,79,26.1,75,23.9,89,2,0.89,29.52
2016-08-23 00:00:00,0:00:00,0:00:00,8/23/16 0:00,79,26.1,77,25,94,3,1.34,29.55
2016-08-23 00:00:00,0:30:00,1:00:00,8/23/16 1:00,79,26.1,77,25,94,2,0.89,29.52
2016-08-23 00:00:00,1:00:00,1:00:00,8/23/16 1:00,81,27.2,77,25,89,1,0.45,29.55
2016-08-23 00:00:00,1:30:00,2:00:00,8/23/16 2:00,81,27.2,77,25,89,0,0,29.55
2016-08-23 00:00:00,2:00:00,2:00:00,8/23/16 2:00,81,27.2,77,25,89,5,2.24,29.58
